url,title,price,agency_name,agency_contact_number,governorate,area,property_type,property_size,rate_per_sqft,rooms,bathrooms,roads,parking,built_up_area,classification
https://baity.bh/properties/villa-in-hamala-39963,Villa in Hamala,123000,Effects Real Estate,39975454,Northern,Hamala,VILLA,183,62.4,4,5,1,1,265,RA
https://baity.bh/properties/apartment-in-dilmunia-22665,Apartment in Dilmunia,65000,Grnata Real Estate,97336005571,Muharraq,Dilmunia,APARTMENT,86.5,69.8,0,2,,1,,
https://baity.bh/properties/land-in-maqabah-40522,Land in Maqabah,100000,Grnata Real Estate,97336005571,Northern,Maqabah,PLOT,305.2,30.4,,,1,,,RA
https://baity.bh/properties/land-in-hillat-abdul-saleh-31738,Land in Hillat Abdul Saleh,87062,Fajar AlKhalij Real Estate,17778866,Northern,Hillat Abdul Saleh,PLOT,283.8,28.5,,,2,,,RB
https://baity.bh/properties/villa-in-sanad-32626,Villa in Sanad,230000,Majestic Properties,39655161,Capital,Sanad,VILLA,439,46.6,6,9,1,2,580,RA
https://baity.bh/properties/land-in-hamala-33707,Land in Hamala,97387,Domains Real Estate,39333709,Northern,Hamala,PLOT,319.7,28.3,,,2,,,RA
https://baity.bh/properties/land-in-buri-30950,Land in Buri,233847.9,Grnata Real Estate,97336005571,Northern,Buri,PLOT,869,25,,,1,,,RA
https://baity.bh/properties/land-in-shahrakkan-31089,Land in Shahrakkan,79000,Effects Real Estate,39975454,Northern,Shahrakkan,PLOT,226.8,32.4,,,1,,,RHA
https://baity.bh/properties/villa-in-diyar-al-muharraq-37676,Villa in Diyar Al Muharraq,140000,Carlton Real Estate,39502200,Muharraq,Diyar Al Muharraq,VILLA,189,68.8,4,4,1,2,308,RA
https://baity.bh/properties/villa-in-bu-quwah-27772,Villa in Bu Quwah,180000,Effects Real Estate,39975454,Northern,Bu Quwah,VILLA,280,59.7,4,6,1,2,460,
https://baity.bh/properties/villa-in-al-hidd-15650,Villa in Al Hidd,230000,Grnata Real Estate,97336005571,Muharraq,Al Hidd,VILLA,357,59.9,5,7,1,2,428,RA
https://baity.bh/properties/villa-in-barbar-13571,Villa in Barbar,110000,Grnata Real Estate,97336005571,Northern,Barbar,VILLA,162.1,63,4,4,1,2,248,
https://baity.bh/properties/villa-in-isa-town-40510,Villa in Isa Town,75000,Grnata Real Estate,97336005571,Capital,Isa Town,VILLA,154,45.2,5,4,1,0,0,MOH
https://baity.bh/properties/villa-in-hamad-town-14869,Villa in Hamad Town,130000,Grnata Real Estate,97336005571,Northern,Hamad Town,VILLA,400,30.2,4,5,1,2,220,
https://baity.bh/properties/land-in-sadad-32596,Land in Sadad,131934,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Sadad,PLOT,515,23.8,,,2,,,RB
https://baity.bh/properties/land-in-busaiteen-33085,Land in Busaiteen,117000,Domains Real Estate,39333709,Muharraq,Busaiteen,PLOT,304.3,35.7,,,1,,,RB
https://baity.bh/properties/apartment-in-al-fateh-34620,Apartment in Al Fateh,55000,Grnata Real Estate,97336005571,Capital,Al Fateh,APARTMENT,74.4,68.7,1,2,,1,,
https://baity.bh/properties/villa-in-busaiteen-38435,Villa in Busaiteen,130000,Delmon Gate,17598666,Muharraq,Busaiteen,VILLA,180.5,69.5,4,6,1,2,290,RHA
https://baity.bh/properties/land-in-tubli-42030,Land in Tubli,205549,Janabiya Gate Real Estate,38302990,Capital,Tubli,PLOT,954.8,20,,,1,,,RA
https://baity.bh/properties/apartment-in-amwaj-37832,Apartment in Amwaj,68000,Carlton Real Estate,39502200,Muharraq,Amwaj,APARTMENT,123.3,51.2,2,2,,1,,
https://baity.bh/properties/villa-in-jid-al-haj-33016,Villa in Jid Al Haj,126000,Best Spot Real Estate,77991118,Northern,Jid Al Haj,VILLA,174,67.3,3,6,1,1,303,
https://baity.bh/properties/villa-in-karzakkan-36813,Villa in Karzakkan,200000,Best Spot Real Estate,77991118,Northern,Karzakkan,VILLA,526,35.3,6,8,1,2,742,RA
https://baity.bh/properties/villa-in-busaiteen-41108,Villa in Busaiteen,270000,Best Location,38868838,Muharraq,Busaiteen,VILLA,488,51.4,5,8,1,3,450,RA
https://baity.bh/properties/180-m2-land-in-busaiteen-15827,Land in Busaiteen,73625,Delmon Gate,17598666,Muharraq,Busaiteen,PLOT,180,38,,,1,,,RHA
https://baity.bh/properties/land-in-askar-23330,Land in Askar,100000,Domains Real Estate,39333709,Southern,Askar,PLOT,405.1,22.9,,,1,,,RA
https://baity.bh/properties/land-in-al-eker-32757,Land in Al Eker,70000,Grnata Real Estate,97336005571,Capital,Al Eker,PLOT,214.4,30.3,,,3,,,RHB
https://baity.bh/properties/land-in-zallaq-30210,Land in Zallaq,30000,Grnata Real Estate,97336005571,Southern,Zallaq,PLOT,89.3,31.2,,,1,,,RHB
https://baity.bh/properties/villa-in-jid-al-haj-38775,Villa in Jid Al Haj,122000,Best Location,38868838,Northern,Jid Al Haj,VILLA,180,63,3,4,2,1,280,RA
https://baity.bh/properties/land-in-diyar-al-muharraq-40814,Land in Diyar Al Muharraq,118600,Best Location,38868838,Muharraq,Diyar Al Muharraq,PLOT,386.8,28.5,,,1,,,RA
https://baity.bh/properties/land-in-hamala-32047,Land in Hamala,55000,Best Spot Real Estate,77991118,Northern,Hamala,PLOT,171.5,30.9,,,1,,,RHA
https://baity.bh/properties/land-in-karzakkan-35967,Land in Karzakkan,84000,Carlton Real Estate,39502200,Northern,Karzakkan,PLOT,287.4,27.2,,,1,,,RA
https://baity.bh/properties/villa-in-hamala-39761,Villa in Hamala,120000,Amaken Real Estate,17820082,Northern,Hamala,VILLA,208,53.6,4,4,1,1,240,MOH
https://baity.bh/properties/villa-in-bu-quwah-30915,Villa in Bu Quwah,325000,Janabiya Gate Real Estate,38302990,Northern,Bu Quwah,VILLA,429,70.4,6,7,1,2,485,RA
https://baity.bh/properties/land-in-askar-14495,Land in Askar,101259,Grnata Real Estate,97336005571,Southern,Askar,PLOT,427.6,22,,,1,,,RA
https://baity.bh/properties/apartment-in-amwaj-41221,Apartment in Amwaj,50000,Carlton Real Estate,39502200,Muharraq,Amwaj,APARTMENT,119,39,2,2,,1,,
https://baity.bh/properties/land-in-karzakkan-33672,Land in Karzakkan,96000,Fajar AlKhalij Real Estate,17778866,Northern,Karzakkan,PLOT,330.5,27,,,1,,,RB
https://baity.bh/properties/apartment-in-busaiteen-35920,Apartment in Busaiteen,45000,Seyaj Real Estate,33323382,Muharraq,Busaiteen,APARTMENT,60,69.7,1,2,,1,,
https://baity.bh/properties/land-in-isa-town-32154,Land in Isa Town,154976,Al Mahd Real Estate,39919966,Capital,Isa Town,PLOT,599.9,24,,,2,,,MOH
https://baity.bh/properties/land-in-sitra-42715,Land in Sitra,112500,Grnata Real Estate,97336005571,Capital,Sitra,PLOT,360.2,29,,,2,,,RB
https://baity.bh/properties/land-in-arad-16815,Land in Arad,128608,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,412,29,,,1,,,RB
https://baity.bh/properties/apartment-in-busaiteen-40710,Apartment in Busaiteen,46000,Best Location,38868838,Muharraq,Busaiteen,APARTMENT,122,35,2,3,,1,,
https://baity.bh/properties/land-in-askar-41206,Land in Askar,135694.23,Best Location,38868838,Southern,Askar,PLOT,600.3,21,,,1,,,RA
https://baity.bh/properties/villa-in-hamad-town-30657,Villa in Hamad Town,184000,Istanbul Real Estate WLL,66000009,Northern,Hamad Town,VILLA,589.6,29,6,6,2,2,500,RA
https://baity.bh/properties/villa-in-saar-30999,Villa in Saar,133000,Grnata Real Estate,97336005571,Northern,Saar,VILLA,209,59.1,5,6,1,1,352,RB
https://baity.bh/properties/land-in-arad-37113,Land in Arad,93220,Fajar AlKhalij Real Estate,17778866,Muharraq,Arad,PLOT,309.3,28,,,1,,,RA
https://baity.bh/properties/land-in-saar-43111,Land in Saar,131000,CENTURY 21 BAHRAIN PROPERTIES,17212000,Northern,Saar,PLOT,469.5,25.9,,,1,,,RA
https://baity.bh/properties/land-in-amwaj-22430,Land in Amwaj,468879.84,Alsitri Real Estate,17583351,Muharraq,Amwaj,PLOT,792,55,,,1,,,RHA
https://baity.bh/properties/land-in-al-maqsha-13545,Land in Al Maqsha,110148,Grnata Real Estate,97336005571,Northern,Al Maqsha,PLOT,341.1,30,,,1,,,RB
https://baity.bh/properties/villa-in-janabiyah-14920,Villa in Janabiyah,150000,Grnata Real Estate,97336005571,Northern,Janabiyah,VILLA,262,53.2,6,5,1,2,300,
https://baity.bh/properties/villa-in-damistan-23153,Villa in Damistan,130000,Grnata Real Estate,97336005571,Northern,Damistan,VILLA,200,60.4,4,5,2,2,316,RB
https://baity.bh/properties/land-in-hamala-18048,Land in Hamala,83626,Delmon Gate,17598666,Northern,Hamala,PLOT,267.9,29,,,2,,,RHA
https://baity.bh/properties/villa-in-saar-21542,Villa in Saar,325000,House Me,38777992,Northern,Saar,VILLA,365,82.7,5,6,1,2,551,
https://baity.bh/properties/villa-in-saar-40433,Villa in Saar,430000,Best Location,38868838,Northern,Saar,VILLA,585,68.3,6,11,1,2,730,RHA
https://baity.bh/properties/land-in-hamala-34630,Land in Hamala,46300,House Me,38777992,Northern,Hamala,PLOT,162.3,26.5,,,1,,,RHA
https://baity.bh/properties/apartment-in-manama-13701,Apartment in Manama,55000,Grnata Real Estate,97336005571,Capital,Manama,APARTMENT,37.5,136.3,1,1,,1,,
https://baity.bh/properties/villa-in-bani-jamra-20716,Villa in Bani Jamra,145000,Best Location,38868838,Northern,Bani Jamra,VILLA,225,59.9,3,4,1,2,260,RHA
https://baity.bh/properties/land-in-hamala-14693,Land in Hamala,56993,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,170.8,31,,,1,,,RHA
https://baity.bh/properties/land-in-aali-37924,Land in A'ali,143810,Grnata Real Estate,97336005571,Northern,A'ali,PLOT,460.1,29,,,2,,,RA
https://baity.bh/properties/villa-in-hamad-town-38698,Villa in Hamad Town,130000,Grnata Real Estate,97336005571,Northern,Hamad Town,VILLA,281.9,42.8,5,3,2,2,300,MOH
https://baity.bh/properties/land-in-busaiteen-39871,Land in Busaiteen,133139,Al Mahd Real Estate,39919966,Muharraq,Busaiteen,PLOT,399,31,,,1,,,RB
https://baity.bh/properties/land-in-al-dair-33948,Land in Al Dair,135000,House Me,38777992,Muharraq,Al Dair,PLOT,380,33,,,2,,,RB
https://baity.bh/properties/land-in-shahrakkan-23317,Land in Shahrakkan,70000,Carlton Real Estate,39502200,Northern,Shahrakkan,PLOT,200.29,32.5,,,1,,,RHA
https://baity.bh/properties/land-in-arad-31875,Land in Arad,137925,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,449.6,28.5,,,1,,,RA
https://baity.bh/properties/land-in-askar-33579,Land in Askar,77000,Fajar AlKhalij Real Estate,17778866,Southern,Askar,PLOT,328,21.8,,,1,,,RA
https://baity.bh/properties/apartment-in-manama-33840,Apartment in Manama,91000,House Me,38777992,Capital,Manama,APARTMENT,81,104.4,1,1,,1,,
https://baity.bh/properties/villa-in-tubli-38596,Villa in Tubli,380000,Istanbul Real Estate WLL,66000009,Capital,Tubli,VILLA,650,54.3,4,7,1,2,550,RA
https://baity.bh/properties/land-in-hamala-35977,Land in Hamala,50000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,161.6,28.7,,,1,,,RHA
https://baity.bh/properties/land-in-shahrakkan-41825,Land in Shahrakkan,73000,Bin Eid Tower Real Estate,17250078,Northern,Shahrakkan,PLOT,210.9,32.2,,,1,,,RHA
https://baity.bh/properties/villa-in-tubli-40561,Villa in Tubli,150000,Domains Real Estate,39333709,Capital,Tubli,VILLA,238,58.6,4,6,1,2,407,RA
https://baity.bh/properties/land-in-salmabad-22502,Land in Salmabad,112925.12,Alsitri Real Estate,17583351,Northern,Salmabad,PLOT,349.7,30,,,1,,,RB
https://baity.bh/properties/apartment-in-amwaj-37783,Apartment in Amwaj,50000,Carlton Real Estate,39502200,Muharraq,Amwaj,APARTMENT,86,54,1,1,,1,,
https://baity.bh/properties/land-in-sanad-31790,Land in Sanad,169579,Delmon Gate,17598666,Capital,Sanad,PLOT,606,26,,,1,,,RA
https://baity.bh/properties/land-in-barbar-34301,Land in Barbar,155970,Al Mahd Real Estate,39919966,Northern,Barbar,PLOT,482.99,30,,,2,,,RB
https://baity.bh/properties/land-in-sitra-21936,Land in Sitra,133624,House Me,38777992,Capital,Sitra,PLOT,413.8,30,,,1,,,RHB
https://baity.bh/properties/land-in-zinj-15063,Land in Zinj,307303,Grnata Real Estate,97336005571,Capital,Zinj,PLOT,771.6,37,,,1,,,RA
https://baity.bh/properties/land-in-diyar-al-muharraq-16827,Land in Diyar Al Muharraq,63000,Grnata Real Estate,97336005571,Muharraq,Diyar Al Muharraq,PLOT,176,33.3,,,1,,,RHA
https://baity.bh/properties/villa-in-shahrakkan-24504,Villa in Shahrakkan,158000,Alhoor Real Estate,17640060,Northern,Shahrakkan,VILLA,300,48.9,3,4,1,2,400,RA
https://baity.bh/properties/land-in-sitra-23284,Land in Sitra,154985,Domains Real Estate,39333709,Capital,Sitra,PLOT,496.5,29,,,2,,,RB
https://baity.bh/properties/land-in-aali-36068,Land in A'ali,154032,Grnata Real Estate,97336005571,Northern,A'ali,PLOT,530,27,,,1,,,RA
https://baity.bh/properties/land-in-riffa-26614,Land in Riffa,100000,Effects Real Estate,39975454,Southern,Riffa,PLOT,337,27.6,,,2,,,RHB
https://baity.bh/properties/land-in-hamala-15792,Land in Hamala,47000,Delmon Gate,17598666,Northern,Hamala,PLOT,160,27.3,,,1,,,RHA
https://baity.bh/properties/land-in-al-malikiyah-15433,Land in Al Malikiyah,120000,Delmon Gate,17598666,Northern,Al Malikiyah,PLOT,400,27.9,,,1,,,RA
https://baity.bh/properties/land-in-salmabad-18812,Land in Salmabad,109706.69,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Salmabad,PLOT,364,28,,,1,,,RB
https://baity.bh/properties/land-in-busaiteen-21183,Land in Busaiteen,135626.4,Best Location,38868838,Muharraq,Busaiteen,PLOT,360,35,,,2,,,RB
https://baity.bh/properties/land-in-jaww-41050,Land in Jaww,79748.34,Best Location,38868838,Southern,Jaww,PLOT,352.8,21,,,1,,,RA
https://baity.bh/properties/villa-in-barbar-34078,Villa in Barbar,115000,Domains Real Estate,39333709,Northern,Barbar,VILLA,162,65.9,3,4,1,1,244,
https://baity.bh/properties/land-in-askar-36611,Land in Askar,65051,House Me,38777992,Southern,Askar,PLOT,274.7,22,,,1,,,RA
https://baity.bh/properties/land-in-bani-jamra-21724,Land in Bani Jamra,75000,House Me,38777992,Northern,Bani Jamra,PLOT,178.4,39.1,,,2,,,RHA
https://baity.bh/properties/land-in-maqabah-17290,Land in Maqabah,140571,Grnata Real Estate,97336005571,Northern,Maqabah,PLOT,384,34,,,2,,,RA
https://baity.bh/properties/land-in-riffa-41000,Land in Riffa,161998.25,Best Location,38868838,Southern,Riffa,PLOT,602,25,,,2,,,RA
https://baity.bh/properties/villa-in-al-malikiyah-34011,Villa in Al Malikiyah,138000,Best Spot Real Estate,77991118,Northern,Al Malikiyah,VILLA,240,53.4,3,3,1,2,225,
https://baity.bh/properties/land-in-diyar-al-muharraq-42319,Land in Diyar Al Muharraq,256800,Istanbul Real Estate WLL,66000009,Muharraq,Diyar Al Muharraq,PLOT,994.1,24,,,2,,,RA
https://baity.bh/properties/apartment-in-seef-41554,Apartment in Seef,66000,House Me,38777992,Capital,Seef,APARTMENT,72,85.2,1,1,,1,,
https://baity.bh/properties/land-in-saar-31460,Land in Saar,138722,Carlton Real Estate,39502200,Northern,Saar,PLOT,444.4,29,,,2,,,RA
https://baity.bh/properties/land-in-barbar-32948,Land in Barbar,160685,Grnata Real Estate,97336005571,Northern,Barbar,PLOT,497.6,30,,,1,,,RA
https://baity.bh/properties/land-in-jidhafs-42786,Land in Jidhafs,93356,Janabiya Gate Real Estate,38302990,Northern,Jidhafs,PLOT,289.1,30,,,1,,,RA
https://baity.bh/properties/land-in-sitra-40645,Land in Sitra,94766.38,Best Location,38868838,Capital,Sitra,PLOT,284,31,,,1,,,RHB
https://baity.bh/properties/land-in-sanad-37403,Land in Sanad,120341,Best Spot Real Estate,77991118,Capital,Sanad,PLOT,430,26,,,3,,,RA
https://baity.bh/properties/land-in-sanad-14781,Land in Sanad,214000,Best Location,38868838,Capital,Sanad,PLOT,798,24.9,,,1,,,RA
https://baity.bh/properties/apartment-in-samaheej-19511,Apartment in Samaheej,90000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Muharraq,Samaheej,APARTMENT,310,27,2,3,,2,,
https://baity.bh/properties/villa-in-malkiya-37410,Villa in Malkiya,136000,Grnata Real Estate,97336005571,Northern,Al Malikiyah,VILLA,220,57.4,4,5,1,2,290,RHA
https://baity.bh/properties/land-in-sadad-15396,Land in Sadad,91000,Delmon Gate,17598666,Northern,Sadad,PLOT,309,27.4,,,1,,,RA
https://baity.bh/properties/land-in-riffa-41067,Land in Riffa,383222.07,Best Location,38868838,Southern,Riffa,PLOT,1318.6,27,,,1,,,RA
https://baity.bh/properties/land-in-sanad-38614,Land in Sanad,120000,Best Spot Real Estate,77991118,Capital,Sanad,PLOT,399,27.9,,,1,,,RHB
https://baity.bh/properties/land-in-qalali-40212,Land in Qalali,98000,Elite Home Real Estate,66601964,Muharraq,Qalali,PLOT,304.3,29.9,,,1,,,RA
https://baity.bh/properties/land-in-budaiya-29509,Land in Budaiya,108447.3,Saray Homes Real Estate,77777789,Northern,Budaiya,PLOT,403,25,,,1,,,RB
https://baity.bh/properties/apartment-in-galali-27780,Apartment in Galali,48000,Bareeq,97333553373,Muharraq,Galali,APARTMENT,116,38.4,2,4,,2,,
https://baity.bh/properties/apartment-in-diyar-al-muharraq-39366,Apartment in Diyar Al Muharraq,74000,Carlton Real Estate,39502200,Muharraq,Diyar Al Muharraq,APARTMENT,58,118.5,1,1,,1,,
https://baity.bh/properties/land-in-shahrakkan-35269,Land in Shahrakkan,75000,Al Mahd Real Estate,39919966,Northern,Shahrakkan,PLOT,220.6,31.6,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-23791,Land in Hamala,49344,Alhoor Real Estate,17640060,Northern,Hamala,PLOT,166.7,27.5,,,1,,,RHA
https://baity.bh/properties/villa-in-isa-town-38492,Villa in Isa Town,97000,Carlton Real Estate,39502200,Capital,Isa Town,VILLA,221,40.8,4,4,1,2,0,RHA
https://baity.bh/properties/villa-in-al-malikiyah-14705,Villa in Al Malikiyah,124000,Grnata Real Estate,97336005571,Northern,Al Malikiyah,VILLA,168,68.6,5,6,1,2,269,
https://baity.bh/properties/land-in-diraz-30514,Land in Diraz,117000,Amaken Real Estate,17820082,Northern,Diraz,PLOT,341,31.9,,,1,,,RA
https://baity.bh/properties/land-in-al-musalla-35273,Land in Al Musalla,169184,Fajar AlKhalij Real Estate,17778866,Capital,Al Musalla,PLOT,654.9,24,,,1,,,RA
https://baity.bh/properties/land-in-tubli-15052,Land in Tubli,115443,Grnata Real Estate,97336005571,Capital,Tubli,PLOT,429,25,,,1,,,RB
https://baity.bh/properties/land-in-hamala-23001,Land in Hamala,54250,Domains Real Estate,39333709,Northern,Hamala,PLOT,168,30,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-35973,Land in Hamala,50000,Best Spot Real Estate,77991118,Northern,Hamala,PLOT,166.1,28,,,1,,,RHA
https://baity.bh/properties/land-in-jid-ali-41501,Land in Jid Ali,135000,Majestic Properties,39655161,Capital,Jid Ali,PLOT,524,23.9,,,1,,,RB
https://baity.bh/properties/land-in-bu-quwah-18499,Land in Bu Quwah,121460,Delmon Gate,17598666,Northern,Bu Quwah,PLOT,364,31,,,1,,,RA
https://baity.bh/properties/land-in-jaww-41028,Land in Jaww,70954.08,Best Location,38868838,Southern,Jaww,PLOT,286.6,23,,,1,,,RA
https://baity.bh/properties/villa-in-tubli-22967,Villa in Tubli,270000,Domains Real Estate,39333709,Capital,Tubli,VILLA,497,50.5,7,5,1,2,600,
https://baity.bh/properties/land-in-arad-15194,Land in Arad,135897,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,450.9,28,,,1,,,RA
https://baity.bh/properties/land-in-south-sehla-34455,Land in South Sehla,116865,Al Mahd Real Estate,39919966,Capital,South Sehla,PLOT,329,33,,,1,,,RB
https://baity.bh/properties/villa-in-manama-14599,Villa in Manama,250000,Grnata Real Estate,97336005571,Capital,Manama,VILLA,361,64.3,5,7,1,2,400,
https://baity.bh/properties/land-in-muharraq-14661,Land in Muharraq,352512,Grnata Real Estate,97336005571,Muharraq,Muharraq,PLOT,992.4,33,,,2,,,RA
https://baity.bh/properties/land-in-hamad-town-13830,Land in Hamad Town,120000,Grnata Real Estate,97336005571,Northern,Hamad Town,PLOT,321.3,34.7,,,2,,,RA
https://baity.bh/properties/villa-in-saar-35925,Villa in Saar,160000,Lakum Real Estate,33663365,Northern,Saar,VILLA,202,73.6,3,5,1,2,322,RA
https://baity.bh/properties/villa-in-damistan-32653,Villa in Damistan,139000,Lakum Real Estate,33663365,Northern,Damistan,VILLA,272,47.5,4,4,1,2,245,RB
https://baity.bh/properties/land-in-muharraq-38831,Land in Muharraq,80000,Grnata Real Estate,97336005571,Muharraq,Muharraq,PLOT,220,33.8,,,1,,,RA
https://baity.bh/properties/apartment-in-abu-saiba-23129,Apartment in Abu Saiba,85000,Grnata Real Estate,97336005571,Northern,Abu Saiba,APARTMENT,205.3,38.5,3,4,,2,,
https://baity.bh/properties/land-in-karzakkan-40758,Land in Karzakkan,79469,Carlton Real Estate,39502200,Northern,Karzakkan,PLOT,278.6,26.5,,,1,,,RA
https://baity.bh/properties/land-in-al-hidd-14246,Land in Al Hidd,107108,Grnata Real Estate,97336005571,Muharraq,Al Hidd,PLOT,377.6,26.4,,,1,,,RA
https://baity.bh/properties/land-in-bu-quwah-37298,Land in Bu Quwah,116000,Carlton Real Estate,39502200,Northern,Bu Quwah,PLOT,393.6,27.4,,,1,,,RB
https://baity.bh/properties/apartment-in-amwaj-42043,Apartment in Amwaj,60000,Carlton Real Estate,39502200,Muharraq,Amwaj,APARTMENT,127.4,43.8,2,3,,1,,
https://baity.bh/properties/villa-in-jid-al-haj-40577,Villa in Jid Al Haj,135000,Best Location,38868838,Northern,Jid Al Haj,VILLA,166,75.6,3,4,1,2,254,RHA
https://baity.bh/properties/land-in-tubli-22743,Land in Tubli,194473,Grnata Real Estate,97336005571,Capital,Tubli,PLOT,623,29,,,1,,,RA
https://baity.bh/properties/land-in-hamala-37238,Land in Hamala,65000,Seyaj Real Estate,33323382,Northern,Hamala,PLOT,215.6,28,,,1,,,RHA
https://baity.bh/properties/villa-in-sitra-36393,Villa in Sitra,110000,Lakum Real Estate,33663365,Capital,Sitra,VILLA,182.2,56.1,4,4,1,1,220,MOH
