id,reference_number,url,broker_display_name,broker,category,category_url,title,description,location,price,currency,price_per,bedrooms,bathrooms,furnished,rera_permit_number,dtcm_licence,scraped_ts,amenities,details,agent_name,number_of_photos,user_id,phone_number,date,iteration_number,depth,property_type,sub_category_1,sub_category_2,published_at
98551,98551,https://www.nawy.com/compound/1520-d-parks-new-cairo/property/98551-Apartment-for-sale-in-D Parks New Cairo-with-21-bedrooms-in-South New Cairo-by-Marakez,Marakez,Marakez,,,Apartment for sale in D Parks New Cairo with 3 bedrooms in South New Cairo by Marakez,A 3 bedroom Apartment in D Parks New Cairo by Marakez. The Apartment size is 188 m2 with 3 bathrooms. This property will be ready for delivery semi-finished by 2027-06-30.,"D Parks New Cairo, South New Cairo, Egypt",21614000,EGP,,3,3,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
85832,85832,https://www.nawy.com/compound/1582-hilltop-chalets-solare/property/85832-chalet-for-sale-in-hilltop-chalets-solare-with-3-bedrooms-in-ras-el-hekma-by-misr-italia-properties,Misr Italia Properties,Misr Italia Properties,,,Chalet for sale in Hilltop Chalets - Solare with 3 bedrooms in Ras El Hekma by Misr Italia Properties,A 3 bedroom Chalet in Hilltop Chalets - Solare by Misr Italia Properties. The Chalet size is 186 m2 with 3 bathrooms and a roof of 60 m2 . This property will be ready for delivery finished by 2029-12-31.,"Hilltop Chalets - Solare, Ras El Hekma, Egypt",24000000,EGP,,3,3,,,,2025-11-28,"Sea View,Has roof","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Chalet,,,
104040,104040,https://www.nawy.com/compound/1550-district-2-ella-extension/property/104040-Villa-for-sale-in-District 2  - Ella Extension -with-1-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Villa for sale in District 2 - Ella Extension with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Villa in District 2  - Ella Extension  by Palm Hills Developments. The Villa size is 205 m2 with 5 bathrooms and a roof of 48 m2 . This property will be ready for delivery not-finished by 2029-12-31.,"District 2  - Ella Extension , October Gardens, Egypt",23239000,EGP,,3,5,,,,2025-11-28,"Has roof,Driver Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
94635,94635,https://www.nawy.com/compound/1888-the-north-park-icity-new-cairo/property/94635-Duplex-for-sale-in-The North Park-ICity New Cairo-with-3-bedrooms-in-New Cairo-by-Mountain View,Mountain View,Mountain View,,,I-Villa Middle for sale in The North Park-ICity New Cairo with 3 bedrooms in New Cairo by Mountain View,A 3 bedroom Duplex in The North Park-ICity New Cairo by Mountain View. The Duplex size is 295 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2028-12-31.,"The North Park-ICity New Cairo, New Cairo, Egypt",23284292,EGP,,3,3,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Duplex,,,
105625,105625,https://www.nawy.com/compound/1554-district-1-rae/property/105625-Apartment-for-sale-in-District 1 - Rae-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 1 - Rae with 3 bedrooms in October Gardens by Palm Hills Developments,A 3 bedroom Apartment in District 1 - Rae by Palm Hills Developments. The Apartment size is 245 m2 with 3 bathrooms and a roof of 180 m2 . This property will be ready for delivery finished by 2024-09-30.,"District 1 - Rae, October Gardens, Egypt",25853567,EGP,,3,3,,,,2025-11-28,Has roof,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
104363,104363,https://www.nawy.com/compound/1642-saltshore-salt/property/104363-Townhouse-for-sale-in-Saltshore - Salt-with-7-bedrooms-in-Ras El Hekma-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Townhouse middle for sale in Saltshore - Salt with 3 bedrooms in Ras El Hekma by Tatweer Misr,A 3 bedroom Townhouse in Saltshore - Salt by Tatweer Misr. The Townhouse size is 150 m2 with 3 bathrooms. This property will be ready for delivery finished by 2030-01-30.,"Saltshore - Salt, Ras El Hekma, Egypt",27395000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Townhouse,,,
74786,74786,https://www.nawy.com/compound/1433-sapphire-residence/property/74786-penthouse-for-sale-in-sapphire-residence-with-4-bedrooms-in-new-cairo-by-qatari-diar,Qatari Diar,Qatari Diar,,,Apartment for sale in Sapphire Residence with 4 bedrooms by Qatari Diar,A 4 bedroom Apartment in Sapphire Residence by Qatari Diar. The Apartment size is 351 m2 with 4 bathrooms. This property will be ready for delivery finished by 2029-09-30.,"Sapphire Residence, New Cairo, Egypt",27090000,EGP,,4,4,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
80833,80833,https://www.nawy.com/compound/1299-hazel-sodic-east/property/80833-Penthouse-for-sale-in-Hazel - Sodic East -with-4-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Penthouse for sale in Hazel - Sodic East with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Penthouse in Hazel - Sodic East  by SODIC. The Penthouse size is 223 m2 with 4 bathrooms and a roof of 104 m2 . This property will be ready for delivery finished by 2028-12-30.,"Hazel - Sodic East , New Heliopolis, Egypt",28881000,EGP,,3,4,,,,2025-11-28,"Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Penthouse,,,
104743,104743,https://www.nawy.com/compound/1676-green-valley/property/104743-Townhouse-for-sale-in-Green Valley-with-7-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Townhouse Middle for sale in Green Valley with 3 bedrooms in October Gardens by Orascom Development Egypt,A 3 bedroom Townhouse in Green Valley by Orascom Development Egypt. The Townhouse size is 211 m2 with 4 bathrooms with a garden of 107 m2 and a roof of 38 m2 . This property will be ready for delivery not-finished by 2029-12-01.,"Green Valley, October Gardens, Egypt",32192000,EGP,,3,4,,,,2025-11-28,"Garden,Has roof","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Townhouse,,,
80211,80211,https://www.nawy.com/compound/717-silvertown-silversands/property/80211-Apartment-for-sale-in-Silvertown Silversands-with-21-bedrooms-in-Sidi Heneish-by-Ora Developers,Ora Developers,Ora Developers,,,Apartment for sale in Silvertown Silversands with 3 bedrooms in Sidi Heneish by Ora Developers,A 3 bedroom Apartment in Silvertown Silversands by Ora Developers. The Apartment size is 195 m2 with 2 bathrooms and a terrace of 58 m2. This property will be ready for delivery finished by 2029-12-31.,"Silvertown Silversands, Sidi Heneish, Egypt",29984000,EGP,,3,2,,,,2025-11-28,"Terrace,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
94232,94232,https://www.nawy.com/compound/1679-aquamarine-june/property/94232-Chalet-for-sale-in-Aquamarine-June-with-5-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,SANDSTONE-C for sale in Aquamarine-June with 3 bedrooms in Ras El Hekma by SODIC,A 3 bedroom Chalet in Aquamarine-June by SODIC. The Chalet size is 177 m2 with 3 bathrooms with a garden of 157 m2 . This property will be ready for delivery finished by 2028-09-30.,"Aquamarine-June, Ras El Hekma, Egypt",30197000,EGP,,3,3,,,,2025-11-28,"Garden,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Chalet,,,
81848,81848,https://www.nawy.com/compound/1429-the-emerald-collection-zed-east/property/81848-Duplex-for-sale-in-The Emerald Collection - Zed East -with-3-bedrooms-in-New Cairo-by-Ora Developers,Ora Developers,Ora Developers,,,Duplex for sale in The Emerald Collection - Zed East with 3 bedrooms in New Cairo by Ora Developers,A 3 bedroom Duplex in The Emerald Collection - Zed East  by Ora Developers. The Duplex size is 198 m2 with 3 bathrooms with a garden of 99 m2 and a terrace of 7 m2. This property will be ready for delivery finished by 2029-01-31.,"The Emerald Collection - Zed East , New Cairo, Egypt",29936000,EGP,,3,3,,,,2025-11-28,"Garden,Terrace,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,0,,+201065888849,2025-11-28,,,Duplex,,,
90486,90486,https://www.nawy.com/compound/1471-district-2-tali/property/90486-Villa-for-sale-in-District 2 - Tali-with-1-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Villa for sale in District 2 - Tali with 4 bedrooms in October Gardens by Palm Hills Developments,A 4 bedroom Villa in District 2 - Tali by Palm Hills Developments. The Villa size is 315 m2 with 6 bathrooms and a roof of 83 m2 . This property will be ready for delivery not-finished by 2030-06-30.,"District 2 - Tali, October Gardens, Egypt",30023000,EGP,,4,6,,,,2025-11-28,"Has roof,Driver Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
87443,87443,https://www.nawy.com/compound/1469-crystalline-silversands/property/87443-Duplex-for-sale-in-Crystalline - Silversands -with-3-bedrooms-in-Sidi Heneish-by-Ora Developers,Ora Developers,Ora Developers,,,Duplex for sale in Crystalline - Silversands with 3 bedrooms in Sidi Heneish by Ora Developers,A 3 bedroom Duplex in Crystalline - Silversands  by Ora Developers. The Duplex size is 186 m2 with 3 bathrooms with a garden of 77 m2 and a terrace of 5 m2. This property will be ready for delivery finished by 2029-12-31.,"Crystalline - Silversands , Sidi Heneish, Egypt",38044000,EGP,,3,3,,,,2025-11-28,"Garden,Terrace","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Duplex,,,
79634,79634,https://www.nawy.com/compound/1519-campus-district-5/property/79634-Office-for-sale-in-Campus District 5-with-8-bedrooms-in-South New Cairo-by-Marakez,Marakez,Marakez,,,Office for sale in Campus District 5 in South New Cairo by Marakez,A Office in Campus District 5 by Marakez. The Office size is 150 m2. This property will be ready for delivery finished by 2027-12-30.,"Campus District 5, South New Cairo, Egypt",44620000,EGP,,0,0,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Office,,,
106096,106096,https://www.nawy.com/compound/654-sky-condos/property/106096-Duplex-for-sale-in-Sky Condos-with-3-bedrooms-in-Golden Square-by-SODIC,SODIC,SODIC,,,Duplex for sale in Sky Condos with 3 bedrooms in Golden Square by SODIC,A 3 bedroom Duplex in Sky Condos by SODIC. The Duplex size is 318 m2 with 4 bathrooms with a garden of 78 m2 . This property will be ready for delivery not-finished by 2025-12-30.,"Sky Condos, Golden Square, Egypt",49593000,EGP,,3,4,,,,2025-11-28,"Garden,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Duplex,,,
102735,102735,https://www.nawy.com/compound/1746-lakeside-bloomfields/property/102735-Villa-for-sale-in-Lakeside-Bloomfields-with-1-bedrooms-in-Mostakbal City-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Villa for sale in Lakeside-Bloomfields with 5 bedrooms in Mostakbal City by Tatweer Misr,A 5 bedroom Villa in Lakeside-Bloomfields by Tatweer Misr. The Villa size is 305 m2 with 5 bathrooms. This property will be ready for delivery finished by 2027-12-30.,"Lakeside-Bloomfields, Mostakbal City, Egypt",50515000,EGP,,5,5,,,,2025-11-28,"Driver Room,Nanny Room","Gallery,View on Map,Floor Plan",,4,,+201065888849,2025-11-28,,,Villa,,,
98987,98987,https://www.nawy.com/compound/1680-opal-june/property/98987-Villa-for-sale-in-Opal-June-with-1-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Villa for sale in Opal-June with 5 bedrooms in Ras El Hekma by SODIC,A 5 bedroom Villa in Opal-June by SODIC. The Villa size is 334 m2 with 6 bathrooms with a garden of 52 m2 . This property will be ready for delivery finished by 2026-06-30.,"Opal-June, Ras El Hekma, Egypt",169594000,EGP,,5,6,,,,2025-11-28,"Garden,Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
105207,105207,https://www.nawy.com/compound/326-mindhaus-new-katameya/property/105207-Building-for-sale-in-Mindhaus New Katameya-with-43-bedrooms-in-South New Cairo-by-Marakez,Marakez,Marakez,,,Building for sale in Mindhaus New Katameya in South New Cairo by Marakez,A Building in Mindhaus New Katameya by Marakez. The Building size is 858 m2. This property will be ready for delivery semi-finished by 2027-06-30.,"Mindhaus New Katameya, South New Cairo, Egypt",196227000,EGP,,0,0,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Building,,,
87339,87339,https://www.nawy.com/compound/634-marina-residence-il-monte-galala/property/87339-studio-for-sale-in-marina-residence-il-monte-galala-in-ain-sokhna-by-tatweer-misr,Tatweer Misr,Tatweer Misr,,,Studio for sale in Marina Residence Il Monte Galala in Ain Sokhna by Tatweer Misr,A Studio in Marina Residence Il Monte Galala by Tatweer Misr. The Studio size is 55 m2 with 1 bathrooms. This property will be ready for delivery finished by 2030-01-30.,"Marina Residence Il Monte Galala, Ain Sokhna, Egypt",9524000,EGP,,0,1,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Studio,,,
108471,108471,https://www.nawy.com/compound/1619-club-park-icity-october/property/108471-Apartment-for-sale-in-Club Park - ICity October-with-21-bedrooms-in-Northern Expansion-by-Mountain View,Mountain View,Mountain View,,,I-Apartment for sale in Club Park - ICity October with 3 bedrooms in Northern Expansion by Mountain View,A 3 bedroom Apartment in Club Park - ICity October by Mountain View. The Apartment size is 150 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2029-12-01.,"Club Park - ICity October, Northern Expansion, Egypt",10877045,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
108440,108440,https://www.nawy.com/compound/1548-district-2-moon-heights/property/108440-Apartment-for-sale-in-District 2 - Moon Heights-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 2 - Moon Heights with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 2 - Moon Heights by Palm Hills Developments. The Apartment size is 124 m2 with 3 bathrooms. This property will be ready for delivery finished by 2030-06-30.,"District 2 - Moon Heights, October Gardens, Egypt",11849084,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
73882,73882,https://www.nawy.com/compound/1470-district-6-laria/property/73882-Apartment-for-sale-in-District 6 - Laria-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 6 - Laria with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 6 - Laria by Palm Hills Developments. The Apartment size is 131 m2 with 3 bathrooms with a garden of 63 m2 . This property will be ready for delivery finished by 2030-06-30.,"District 6 - Laria, October Gardens, Egypt",13343996,EGP,,2,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
104319,104319,https://www.nawy.com/compound/927-salt/property/104319-Chalet-for-sale-in-Salt-with-5-bedrooms-in-Ras El Hekma-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Salt with 3 bedrooms in Ras El Hekma by Tatweer Misr,A 3 bedroom Chalet in Salt by Tatweer Misr. The Chalet size is 110 m2 with 2 bathrooms. This property will be ready for delivery finished by 2030-01-30.,"Salt, Ras El Hekma, Egypt",16702000,EGP,,3,2,,,,2025-11-28,"Clubhouse ,Commercial strip","Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Chalet,,,
103289,103289,https://www.nawy.com/compound/1701-core/property/103289-Apartment-for-sale-in-Core-with-21-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Apartment for sale in Core with 3 bedrooms in October Gardens by Orascom Development Egypt,A 3 bedroom Apartment in Core by Orascom Development Egypt. The Apartment size is 149 m2 with 3 bathrooms. This property will be ready for delivery semi-finished by 2027-12-31.,"Core, October Gardens, Egypt",14639000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
99032,99032,https://www.nawy.com/compound/1616-oak-residence/property/99032-Apartment-for-sale-in-Oak Residence-with-21-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Apartment for sale in Oak Residence with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Apartment in Oak Residence by SODIC. The Apartment size is 153 m2 with 3 bathrooms. This property will be ready for delivery finished by 2028-09-30.,"Oak Residence, New Heliopolis, Egypt",15320000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
105280,105280,https://www.nawy.com/compound/1621-club-park-icity-new-cairo/property/105280-Apartment-for-sale-in-Club Park- ICity New Cairo-with-21-bedrooms-in-New Cairo-by-Mountain View,Mountain View,Mountain View,,,Garden Apartment for sale in Club Park- ICity New Cairo with 3 bedrooms in New Cairo by Mountain View,A 3 bedroom Apartment in Club Park- ICity New Cairo by Mountain View. The Apartment size is 145 m2 with 3 bathrooms with a garden of 30 m2 . This property will be ready for delivery not-finished by 2026-01-01.,"Club Park- ICity New Cairo, New Cairo, Egypt",16315400,EGP,,3,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
102460,102460,https://www.nawy.com/compound/663-cleo-palm-hills-new-cairo/property/102460-Apartment-for-sale-in-Cleo - Palm Hills New Cairo-with-21-bedrooms-in-New Cairo-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in Cleo - Palm Hills New Cairo with 2 bedrooms in New Cairo by Palm Hills Developments,A 2 bedroom Apartment in Cleo - Palm Hills New Cairo by Palm Hills Developments. The Apartment size is 131 m2 with 3 bathrooms. This property will be ready for delivery finished by 2028-06-30.,"Cleo - Palm Hills New Cairo, New Cairo, Egypt",17231000,EGP,,2,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
108692,108692,https://www.nawy.com/compound/1889-mv-park-icity-new-october/property/108692-Duplex-for-sale-in-MV Park - ICity New October-with-3-bedrooms-in-Northern Expansion-by-Mountain View,Mountain View,Mountain View,,,,A 3 bedroom Duplex in MV Park - ICity October by Mountain View. The Duplex size is 225 m2 with 3 bathrooms with a garden of 17 m2 . This property will be ready for delivery not-finished by 2026-05-01.,"MV Park - ICity October, Northern Expansion, Egypt",17346555,EGP,,3,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan",,5,,+201065888849,2025-11-28,,,Duplex,,,
72279,72279,https://www.nawy.com/compound/1748-cluster-bloomfields/property/72279-Apartment-for-sale-in-Cluster-Bloomfields-with-21-bedrooms-in-Mostakbal City-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Apartment for sale in Cluster-Bloomfields with 3 bedrooms in Mostakbal City by Tatweer Misr,A 3 bedroom Apartment in Cluster-Bloomfields by Tatweer Misr. The Apartment size is 215 m2 with 3 bathrooms. This property will be ready for delivery finished by 2027-12-25.,"Cluster-Bloomfields, Mostakbal City, Egypt",18083000,EGP,,3,3,,,,2025-11-28,,"Gallery,View on Map,Floor Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
96704,96704,https://www.nawy.com/compound/90-il-monte-galala/property/96704-Chalet-for-sale-in-Il Monte Galala-with-5-bedrooms-in-Ain Sokhna-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Il Monte Galala with 2 bedrooms in Ain Sokhna by Tatweer Misr,A 2 bedroom Chalet in Il Monte Galala by Tatweer Misr. The Chalet size is 112 m2 with 2 bathrooms. This property will be ready for delivery finished by 2027-03-30.,"Il Monte Galala, Ain Sokhna, Egypt",20690000,EGP,,2,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Chalet,,,
99695,99695,https://www.nawy.com/compound/693-lagoon-beach-park-mountain-view-i-city-october/property/99695-Duplex-for-sale-in-Lagoon Beach Park Mountain View I-City October-with-3-bedrooms-in-6th of October City-by-Mountain View,Mountain View,Mountain View,,,Park Side House for sale in Lagoon Beach Park Mountain View I-City October with 3 bedrooms in 6th of October City by Mountain View,A 3 bedroom Duplex in Lagoon Beach Park Mountain View I-City October by Mountain View. The Duplex size is 240 m2 with 3 bathrooms with a garden of 69 m2 . This property will be ready for delivery finished by 2030-06-01.,"Lagoon Beach Park Mountain View I-City October, 6th of October City, Egypt",24635818,EGP,,3,3,,,,2025-11-28,"Garden,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Duplex,,,
